STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
999999,21514, 20051213,   37.6,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   50.5 ,  30.0 , 0.00G,999.9, 000000,
999999,21514, 20051214,   38.1,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   50.0 ,  30.6 , 0.00G,999.9, 000000,
999999,21514, 20051215,   42.5,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   53.4*,  36.5 , 0.00G,999.9, 000000,
999999,21514, 20051216,   45.7,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   55.9 ,  36.7 , 0.00G,999.9, 000000,
999999,21514, 20051217,   46.2,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   55.6 ,  38.8 , 0.00G,999.9, 000000,
999999,21514, 20051218,   49.3,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   58.8 ,  41.4 , 0.00G,999.9, 000000,
999999,21514, 20051219,   45.7,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   58.3 ,  38.7 , 0.00G,999.9, 000000,
999999,21514, 20051220,   46.9,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   54.7 ,  41.7 , 0.00G,999.9, 000000,
999999,21514, 20051221,   48.0,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   58.8*,  42.3 , 0.00G,999.9, 000000,
999999,21514, 20051222,   47.4,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   59.0 ,  39.9 , 0.00G,999.9, 000000,
999999,21514, 20051223,   44.4,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   55.2 ,  35.6 , 0.00G,999.9, 000000,
